InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
48814732,331710882920,556119865057,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",LoadBalancerUsage,LoadBalancing,3746814,$0.025 per LoadBalancer-hour (or partial hour),01/01/2015 00:00:00,31/01/2015 23:59:00,"744,00000000","0,0250000000",USD,"18,60","0,00",0,None,"18,60"
48814732,331710882920,556119865057,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",DataProcessing-Bytes,LoadBalancing,3746823,$0.008 per GB Data Processed by the LoadBalancer,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,22371904","0,0080011071",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000225646000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APN1-Requests-Tier1,,3305165,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000225646000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW1-Requests-Tier1,,3305160,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000225646000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APN1-DataTransfer-Out-Bytes,,3510894,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000036","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000225646000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW2-Requests-Tier1,,3305161,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000221385000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,3510876,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,01/01/2015 00:00:00,31/01/2015 23:59:00,"2,91312963","0,0099998983",USD,"0,03","0,00",0,None,"0,03"
48814732,331710882920,556119865057,LinkedLineItem,400000000225507000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",Requests-Tier2,,3309724,"$0.004 per 10,000 GET and all other requests",01/01/2015 00:00:00,31/01/2015 23:59:00,"120,00000000","0,0000004000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000225646000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EUC1-DataTransfer-Out-Bytes,,3510866,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000036","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000237014000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:SnapshotUsage,,3746620,$0.095 per GB-Month of snapshot data stored - US East (Northern Virginia),01/01/2015 00:00:00,31/01/2015 23:59:00,"97,56256954","0,0949999989",USD,"9,27","0,00",0,None,"9,27"
48814732,331710882920,556119865057,LinkedLineItem,400000000225646000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",EUC1-Requests-Tier1,,3305167,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,556119865057,LinkedLineItem,400000000224401000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,3309730,$0.0295 per GB - next 49 TB / month of storage used,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,34476604","0,0291327997",USD,"0,01","0,00",0,None,"0,01"
48814732,331710882920,556119865057,LinkedLineItem,400000000221385000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Dow - Vale Pedagio,"Av. Engenheiro Luis Carlos Berrini 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-In-Bytes,,3510870,$0.000 per GB - data transfer in per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,35808946","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
